WORK_OBJECT_AVAILABLE_DATE|BO_Team|WORK_OBJECT_ID_Count|Team Location
2015-01-13|IB PAY & SERVICING MUMBAI|577|Offshore
2015-01-13|IB_BEREAVEMENTS|161|England
2015-01-13|ILLUSTRATIONS MUMBAI|1068|Offshore
2015-01-13|IPM FSAVC MUMBAI|59|Offshore
2015-01-13|MPP|9|England
2015-01-13|MPP_SCHEME_SERVICING|166|England
2015-01-13|NEW BUSINESS|75|Offshore
2015-01-13|NEW_WORLD_BEREAVEMENTS|15|England
2015-01-13|OB_LIFE_BEREAVEMENTS|51|England
2015-01-13|OPAL_BEREAVEMENTS||England
2015-01-13|PCPS_PCRS|19|England
2015-01-13|PG_SERV|54|England
2015-01-13|POLICY HOLDER - LIFE (NW) MUMBAI|184|Offshore
2015-01-13|POLICY HOLDER - LIFE (OB) MUMBAI|458|Offshore
2015-01-13|PRUBOND|2|England
2015-01-13|PRUBOND NBS (DGT)|172|Offshore
2015-01-13|PRUBOND SERVICING & CLAIMS MUMBAI|937|Offshore
2015-01-13|PRUBONDS NEW BUSINESS|262|Offshore
2015-01-13|PRUFUND_BEREAVEMENTS|39|England
2015-01-13|RIG & PH PP MUMBAI|1404|Offshore
2015-01-13|RP|53|England
2015-01-13|RP_BEREAVEMENTS||England
2015-01-13|RPPAP MUMBAI|63|Offshore
2015-01-13|RPTB|45|England
2015-01-13|SCHEME NORTH MUMBAI|110|Offshore
2015-01-13|SERVICING|202|Offshore
2015-01-13|SHP_CLAIMS|24|England
2015-01-13|SHP_GPP_SERVICING|173|England
2015-01-13|SHP_MPP_FC|150|England
2015-01-13|SHP_MPP_REVISIONS|21|England
2015-01-13|TEACHERS||England
2015-01-14|ADVISER - LIFE (CH) MUMBAI|17|Offshore
2015-01-14|ANNUITIES SERVICING|208|Offshore
2015-01-14|AVC MUMBAI|1137|Offshore
2015-01-14|AVC_CLAIMS|6|England
2015-01-14|AVC_REVISIONS|20|England
2015-01-14|AVC_SERVICING|110|England
2015-01-14|BEREAVEMENTS|266|Offshore
2015-01-14|CDR DSS|16|Offshore
2015-01-14|CDT MUMBAI|434|Offshore
2015-01-14|CORPORATE PENSIONS|92|Offshore
2015-01-14|CORPORATE_PENSIONS|7|England
2015-01-14|DA ADMIN|56|Offshore
2015-01-14|EPP_MK1|28|England
2015-01-14|EPP_MK2-4|9|England
2015-01-14|IB PAY & SERVICING MUMBAI|359|Offshore
2015-01-14|IB_BEREAVEMENTS|168|England
2015-01-14|ILLUSTRATIONS MUMBAI|1011|Offshore
2015-01-14|IPM FSAVC MUMBAI|54|Offshore
2015-01-14|MPP|13|England
2015-01-14|MPP_SCHEME_SERVICING|113|England
2015-01-14|NEW BUSINESS|72|Offshore
2015-01-14|NEW_WORLD_BEREAVEMENTS|18|England
2015-01-14|OB_LIFE_BEREAVEMENTS|36|England
2015-01-14|OPAL_BEREAVEMENTS||England
2015-01-14|PCPS_PCRS|25|England
2015-01-14|PG_SERV|85|England
2015-01-14|POLICY HOLDER - LIFE (NW) MUMBAI|206|Offshore
2015-01-14|POLICY HOLDER - LIFE (OB) MUMBAI|342|Offshore
2015-01-14|PRUBOND||England
2015-01-14|PRUBOND NBS (DGT)|32|Offshore
2015-01-14|PRUBOND SERVICING & CLAIMS MUMBAI|799|Offshore
2015-01-14|PRUBONDS NEW BUSINESS|275|Offshore
2015-01-14|PRUFUND_BEREAVEMENTS|28|England
2015-01-14|RIG & PH PP MUMBAI|1205|Offshore
2015-01-14|RP|80|England
2015-01-14|RP_BEREAVEMENTS||England
2015-01-14|RPPAP MUMBAI|24|Offshore
2015-01-14|RPTB|45|England
2015-01-14|SCHEME NORTH MUMBAI|62|Offshore
2015-01-14|SERVICING|251|Offshore
2015-01-14|SHP_CLAIMS|25|England
2015-01-14|SHP_GPP_SERVICING|175|England
2015-01-14|SHP_MPP_FC|197|England
2015-01-14|SHP_MPP_REVISIONS|40|England
2015-01-14|TEACHERS||England
2015-01-15|ADVISER - LIFE (CH) MUMBAI|14|Offshore
2015-01-15|ANNUITIES SERVICING|214|Offshore
2015-01-15|AVC MUMBAI|1201|Offshore
2015-01-15|AVC_CLAIMS|17|England
2015-01-15|AVC_REVISIONS|22|England
2015-01-15|AVC_SERVICING|123|England
2015-01-15|BEREAVEMENTS|232|Offshore
2015-01-15|CDR DSS|25|Offshore
2015-01-15|CDT MUMBAI|532|Offshore
2015-01-15|CORPORATE PENSIONS|58|Offshore
2015-01-15|CORPORATE_PENSIONS|14|England
2015-01-15|DA ADMIN|55|Offshore
2015-01-15|EPP_MK1|92|England
2015-01-15|EPP_MK2-4|6|England
2015-01-15|IB PAY & SERVICING MUMBAI|416|Offshore
2015-01-15|IB_BEREAVEMENTS|136|England
2015-01-15|ILLUSTRATIONS MUMBAI|1012|Offshore
2015-01-15|IPM FSAVC MUMBAI|55|Offshore
2015-01-15|MPP|12|England
2015-01-15|MPP_SCHEME_SERVICING|154|England
2015-01-15|NEW BUSINESS|100|Offshore
2015-01-15|NEW_WORLD_BEREAVEMENTS|15|England
2015-01-15|OB_LIFE_BEREAVEMENTS|55|England
2015-01-15|OPAL_BEREAVEMENTS||England
2015-01-15|PCPS_PCRS|20|England
2015-01-15|PG_SERV|40|England
2015-01-15|POLICY HOLDER - LIFE (NW) MUMBAI|195|Offshore
2015-01-15|POLICY HOLDER - LIFE (OB) MUMBAI|361|Offshore
2015-01-15|PRUBOND|4|England
2015-01-15|PRUBOND NBS (DGT)|288|Offshore
2015-01-15|PRUBOND SERVICING & CLAIMS MUMBAI|951|Offshore
2015-01-15|PRUBONDS NEW BUSINESS|243|Offshore
2015-01-15|PRUFUND_BEREAVEMENTS|27|England
2015-01-15|RIG & PH PP MUMBAI|1079|Offshore
2015-01-15|RP|54|England
2015-01-15|RP_BEREAVEMENTS||England
2015-01-15|RPPAP MUMBAI|39|Offshore
2015-01-15|RPTB|59|England
2015-01-15|SCHEME NORTH MUMBAI|76|Offshore
2015-01-15|SERVICING|211|Offshore
2015-01-15|SHP_CLAIMS|30|England
2015-01-15|SHP_GPP_SERVICING|159|England
2015-01-15|SHP_MPP_FC|135|England
2015-01-15|SHP_MPP_REVISIONS|17|England
2015-01-15|TEACHERS||England
2015-01-16|ADVISER - LIFE (CH) MUMBAI|19|Offshore
2015-01-16|ANNUITIES SERVICING|192|Offshore
2015-01-16|AVC MUMBAI|1123|Offshore
2015-01-16|AVC_CLAIMS|12|England
2015-01-16|AVC_REVISIONS|34|England
2015-01-16|AVC_SERVICING|76|England
2015-01-16|BEREAVEMENTS|411|Offshore
2015-01-16|CDR DSS|23|Offshore
2015-01-16|CDT MUMBAI|404|Offshore
2015-01-16|CORPORATE PENSIONS|65|Offshore
2015-01-16|CORPORATE_PENSIONS|6|England
2015-01-16|DA ADMIN|50|Offshore
2015-01-16|EPP_MK1|16|England
2015-01-16|EPP_MK2-4|26|England
2015-01-16|IB PAY & SERVICING MUMBAI|360|Offshore
2015-01-16|IB_BEREAVEMENTS|116|England
2015-01-16|ILLUSTRATIONS MUMBAI|985|Offshore
2015-01-16|IPM FSAVC MUMBAI|149|Offshore
2015-01-16|MPP|9|England
2015-01-16|MPP_SCHEME_SERVICING|151|England
2015-01-16|NEW BUSINESS|51|Offshore
2015-01-16|NEW_WORLD_BEREAVEMENTS|16|England
2015-01-16|OB_LIFE_BEREAVEMENTS|26|England
2015-01-16|OPAL_BEREAVEMENTS||England
2015-01-16|PCPS_PCRS|18|England
2015-01-16|PG_SERV|41|England
2015-01-16|POLICY HOLDER - LIFE (NW) MUMBAI|184|Offshore
2015-01-16|POLICY HOLDER - LIFE (OB) MUMBAI|328|Offshore
2015-01-16|PRUBOND|2|England
2015-01-16|PRUBOND NBS (DGT)|175|Offshore
2015-01-16|PRUBOND SERVICING & CLAIMS MUMBAI|892|Offshore
2015-01-16|PRUBONDS NEW BUSINESS|262|Offshore
2015-01-16|PRUFUND_BEREAVEMENTS|20|England
2015-01-16|RIG & PH PP MUMBAI|1299|Offshore
2015-01-16|RP|32|England
2015-01-16|RP_BEREAVEMENTS||England
2015-01-16|RPPAP MUMBAI|84|Offshore
2015-01-16|RPTB|52|England
2015-01-16|SCHEME NORTH MUMBAI|110|Offshore
2015-01-16|SERVICING|193|Offshore
2015-01-16|SHP_CLAIMS|37|England
2015-01-16|SHP_GPP_SERVICING|189|England
2015-01-16|SHP_MPP_FC|150|England
2015-01-16|SHP_MPP_REVISIONS|33|England
2015-01-16|TEACHERS||England
2015-01-17|ADVISER - LIFE (CH) MUMBAI|3|Offshore
2015-01-17|ANNUITIES SERVICING|21|Offshore
2015-01-17|AVC MUMBAI|13|Offshore
2015-01-17|AVC_CLAIMS||England
2015-01-17|AVC_REVISIONS||England
2015-01-17|AVC_SERVICING||England
2015-01-17|BEREAVEMENTS|32|Offshore
2015-01-17|CDR DSS||Offshore
2015-01-17|CDT MUMBAI|230|Offshore
2015-01-17|CORPORATE PENSIONS|2|Offshore
2015-01-17|CORPORATE_PENSIONS|3|England
2015-01-17|DA ADMIN||Offshore
2015-01-17|EPP_MK1||England
2015-01-17|EPP_MK2-4||England
2015-01-17|IB PAY & SERVICING MUMBAI|10|Offshore
2015-01-17|IB_BEREAVEMENTS||England
2015-01-17|ILLUSTRATIONS MUMBAI|3|Offshore
2015-01-17|IPM FSAVC MUMBAI|1|Offshore
2015-01-17|MPP|3|England
2015-01-17|MPP_SCHEME_SERVICING|3|England
2015-01-17|NEW BUSINESS|1|Offshore
2015-01-17|NEW_WORLD_BEREAVEMENTS||England
2015-01-17|OB_LIFE_BEREAVEMENTS||England
2015-01-17|OPAL_BEREAVEMENTS||England
2015-01-17|PCPS_PCRS|3|England
2015-01-17|PG_SERV|3|England
2015-01-17|POLICY HOLDER - LIFE (NW) MUMBAI|72|Offshore
2015-01-17|POLICY HOLDER - LIFE (OB) MUMBAI|23|Offshore
2015-01-17|PRUBOND||England
2015-01-17|PRUBOND NBS (DGT)||Offshore
2015-01-17|PRUBOND SERVICING & CLAIMS MUMBAI|38|Offshore
2015-01-17|PRUBONDS NEW BUSINESS|1|Offshore
2015-01-17|PRUFUND_BEREAVEMENTS|1|England
2015-01-17|RIG & PH PP MUMBAI|309|Offshore
2015-01-17|RP|1|England
2015-01-17|RP_BEREAVEMENTS||England
2015-01-17|RPPAP MUMBAI||Offshore
2015-01-17|RPTB|3|England
2015-01-17|SCHEME NORTH MUMBAI|1|Offshore
2015-01-17|SERVICING|78|Offshore
2015-01-17|SHP_CLAIMS||England
2015-01-17|SHP_GPP_SERVICING|29|England
2015-01-17|SHP_MPP_FC|3|England
2015-01-17|SHP_MPP_REVISIONS|2|England
2015-01-17|TEACHERS||England
2015-01-18|ADVISER - LIFE (CH) MUMBAI||Offshore
2015-01-18|ANNUITIES SERVICING||Offshore
2015-01-18|AVC MUMBAI|2|Offshore
2015-01-18|AVC_CLAIMS||England
2015-01-18|AVC_REVISIONS||England
2015-01-18|AVC_SERVICING||England
2015-01-18|BEREAVEMENTS||Offshore
2015-01-18|CDR DSS||Offshore
2015-01-18|CDT MUMBAI||Offshore
2015-01-18|CORPORATE PENSIONS||Offshore
2015-01-18|CORPORATE_PENSIONS|1|England
2015-01-18|DA ADMIN||Offshore
2015-01-18|EPP_MK1||England
2015-01-18|EPP_MK2-4||England
2015-01-18|IB PAY & SERVICING MUMBAI||Offshore
2015-01-18|IB_BEREAVEMENTS||England
2015-01-18|ILLUSTRATIONS MUMBAI|8|Offshore
2015-01-18|IPM FSAVC MUMBAI||Offshore
2015-01-18|MPP||England
2015-01-18|MPP_SCHEME_SERVICING|6|England
2015-01-18|NEW BUSINESS||Offshore
2015-01-18|NEW_WORLD_BEREAVEMENTS||England
2015-01-18|OB_LIFE_BEREAVEMENTS||England
2015-01-18|OPAL_BEREAVEMENTS||England
2015-01-18|PCPS_PCRS||England
2015-01-18|PG_SERV||England
2015-01-18|POLICY HOLDER - LIFE (NW) MUMBAI||Offshore
2015-01-18|POLICY HOLDER - LIFE (OB) MUMBAI||Offshore
2015-01-18|PRUBOND||England
2015-01-18|PRUBOND NBS (DGT)||Offshore
2015-01-18|PRUBOND SERVICING & CLAIMS MUMBAI||Offshore
2015-01-18|PRUBONDS NEW BUSINESS||Offshore
2015-01-18|PRUFUND_BEREAVEMENTS||England
2015-01-18|RIG & PH PP MUMBAI|16|Offshore
2015-01-18|RP||England
2015-01-18|RP_BEREAVEMENTS||England
2015-01-18|RPPAP MUMBAI||Offshore
2015-01-18|RPTB|1|England
2015-01-18|SCHEME NORTH MUMBAI||Offshore
2015-01-18|SERVICING||Offshore
2015-01-18|SHP_CLAIMS||England
2015-01-18|SHP_GPP_SERVICING|10|England
2015-01-18|SHP_MPP_FC|2|England
2015-01-18|SHP_MPP_REVISIONS||England
2015-01-18|TEACHERS||England
2015-01-19|ADVISER - LIFE (CH) MUMBAI|15|Offshore
2015-01-19|ANNUITIES SERVICING|291|Offshore
2015-01-19|AVC MUMBAI|1355|Offshore
2015-01-19|AVC_CLAIMS|11|England
2015-01-19|AVC_REVISIONS|25|England
2015-01-19|AVC_SERVICING|127|England
2015-01-19|BEREAVEMENTS|318|Offshore
2015-01-19|CDR DSS|15|Offshore
2015-01-19|CDT MUMBAI|429|Offshore
2015-01-19|CORPORATE PENSIONS|90|Offshore
2015-01-19|CORPORATE_PENSIONS|36|England
2015-01-19|DA ADMIN|30|Offshore
2015-01-19|EPP_MK1|29|England
2015-01-19|EPP_MK2-4|19|England
2015-01-19|IB PAY & SERVICING MUMBAI|588|Offshore
2015-01-19|IB_BEREAVEMENTS|211|England
2015-01-19|ILLUSTRATIONS MUMBAI|1045|Offshore
2015-01-19|IPM FSAVC MUMBAI|68|Offshore
2015-01-19|MPP|9|England
2015-01-19|MPP_SCHEME_SERVICING|159|England
2015-01-19|NEW BUSINESS|62|Offshore
2015-01-19|NEW_WORLD_BEREAVEMENTS|14|England
2015-01-19|OB_LIFE_BEREAVEMENTS|163|England
2015-01-19|OPAL_BEREAVEMENTS||England
2015-01-19|PCPS_PCRS|20|England
2015-01-19|PG_SERV|103|England
2015-01-19|POLICY HOLDER - LIFE (NW) MUMBAI|481|Offshore
2015-01-19|POLICY HOLDER - LIFE (OB) MUMBAI|1310|Offshore
2015-01-19|PRUBOND|3|England
2015-01-19|PRUBOND NBS (DGT)|192|Offshore
2015-01-19|PRUBOND SERVICING & CLAIMS MUMBAI|786|Offshore
2015-01-19|PRUBONDS NEW BUSINESS|291|Offshore
2015-01-19|PRUFUND_BEREAVEMENTS|30|England
2015-01-19|RIG & PH PP MUMBAI|1347|Offshore
2015-01-19|RP|28|England
2015-01-19|RP_BEREAVEMENTS||England
2015-01-19|RPPAP MUMBAI|13|Offshore
2015-01-19|RPTB|75|England
2015-01-19|SCHEME NORTH MUMBAI|98|Offshore
2015-01-19|SERVICING|229|Offshore
2015-01-19|SHP_CLAIMS|42|England
2015-01-19|SHP_GPP_SERVICING|243|England
2015-01-19|SHP_MPP_FC|169|England
2015-01-19|SHP_MPP_REVISIONS|21|England
2015-01-19|TEACHERS||England
2015-01-20|ADVISER - LIFE (CH) MUMBAI|18|Offshore
2015-01-20|ANNUITIES SERVICING|302|Offshore
2015-01-20|AVC MUMBAI|1604|Offshore
2015-01-20|AVC_CLAIMS|9|England
2015-01-20|AVC_REVISIONS|37|England
2015-01-20|AVC_SERVICING|128|England
2015-01-20|BEREAVEMENTS|289|Offshore
2015-01-20|CDR DSS|191|Offshore
2015-01-20|CDT MUMBAI|435|Offshore
2015-01-20|CORPORATE PENSIONS|68|Offshore
2015-01-20|CORPORATE_PENSIONS|22|England
2015-01-20|DA ADMIN|79|Offshore
2015-01-20|EPP_MK1|35|England
2015-01-20|EPP_MK2-4|10|England
2015-01-20|IB PAY & SERVICING MUMBAI|592|Offshore
2015-01-20|IB_BEREAVEMENTS|149|England
2015-01-20|ILLUSTRATIONS MUMBAI|1131|Offshore
2015-01-20|IPM FSAVC MUMBAI|96|Offshore
2015-01-20|MPP|17|England
2015-01-20|MPP_SCHEME_SERVICING|148|England
2015-01-20|NEW BUSINESS|106|Offshore
2015-01-20|NEW_WORLD_BEREAVEMENTS|12|England
2015-01-20|OB_LIFE_BEREAVEMENTS|40|England
2015-01-20|OPAL_BEREAVEMENTS||England
2015-01-20|PCPS_PCRS|20|England
2015-01-20|PG_SERV|54|England
2015-01-20|POLICY HOLDER - LIFE (NW) MUMBAI|219|Offshore
2015-01-20|POLICY HOLDER - LIFE (OB) MUMBAI|431|Offshore
2015-01-20|PRUBOND|3|England
2015-01-20|PRUBOND NBS (DGT)|30|Offshore
2015-01-20|PRUBOND SERVICING & CLAIMS MUMBAI|968|Offshore
2015-01-20|PRUBONDS NEW BUSINESS|255|Offshore
2015-01-20|PRUFUND_BEREAVEMENTS|30|England
2015-01-20|RIG & PH PP MUMBAI|1063|Offshore
2015-01-20|RP|42|England
2015-01-20|RP_BEREAVEMENTS||England
2015-01-20|RPPAP MUMBAI|28|Offshore
2015-01-20|RPTB|48|England
2015-01-20|SCHEME NORTH MUMBAI|152|Offshore
2015-01-20|SERVICING|272|Offshore
2015-01-20|SHP_CLAIMS|34|England
2015-01-20|SHP_GPP_SERVICING|212|England
2015-01-20|SHP_MPP_FC|205|England
2015-01-20|SHP_MPP_REVISIONS|33|England
2015-01-20|TEACHERS||England
2015-01-21|ADVISER - LIFE (CH) MUMBAI|15|Offshore
2015-01-21|ANNUITIES SERVICING|225|Offshore
2015-01-21|AVC MUMBAI|1406|Offshore
2015-01-21|AVC_CLAIMS|26|England
2015-01-21|AVC_REVISIONS|32|England
2015-01-21|AVC_SERVICING|134|England
2015-01-21|BEREAVEMENTS|260|Offshore
2015-01-21|CDR DSS|10|Offshore
2015-01-21|CDT MUMBAI|649|Offshore
2015-01-21|CORPORATE PENSIONS|68|Offshore
2015-01-21|CORPORATE_PENSIONS|14|England
2015-01-21|DA ADMIN|65|Offshore
2015-01-21|EPP_MK1|29|England
2015-01-21|EPP_MK2-4|12|England
2015-01-21|IB PAY & SERVICING MUMBAI|644|Offshore
2015-01-21|IB_BEREAVEMENTS|123|England
2015-01-21|ILLUSTRATIONS MUMBAI|1148|Offshore
2015-01-21|IPM FSAVC MUMBAI|49|Offshore
2015-01-21|MPP|4|England
2015-01-21|MPP_SCHEME_SERVICING|145|England
2015-01-21|NEW BUSINESS|59|Offshore
2015-01-21|NEW_WORLD_BEREAVEMENTS|12|England
2015-01-21|OB_LIFE_BEREAVEMENTS|88|England
2015-01-21|OPAL_BEREAVEMENTS||England
2015-01-21|PCPS_PCRS|2|England
2015-01-21|PG_SERV|70|England
2015-01-21|POLICY HOLDER - LIFE (NW) MUMBAI|279|Offshore
2015-01-21|POLICY HOLDER - LIFE (OB) MUMBAI|430|Offshore
2015-01-21|PRUBOND|5|England
2015-01-21|PRUBOND NBS (DGT)|25|Offshore
2015-01-21|PRUBOND SERVICING & CLAIMS MUMBAI|703|Offshore
2015-01-21|PRUBONDS NEW BUSINESS|274|Offshore
2015-01-21|PRUFUND_BEREAVEMENTS|28|England
2015-01-21|RIG & PH PP MUMBAI|1163|Offshore
2015-01-21|RP|44|England
2015-01-21|RP_BEREAVEMENTS||England
2015-01-21|RPPAP MUMBAI|52|Offshore
2015-01-21|RPTB|49|England
2015-01-21|SCHEME NORTH MUMBAI|144|Offshore
2015-01-21|SERVICING|192|Offshore
2015-01-21|SHP_CLAIMS|27|England
2015-01-21|SHP_GPP_SERVICING|163|England
2015-01-21|SHP_MPP_FC|184|England
2015-01-21|SHP_MPP_REVISIONS|21|England
2015-01-21|TEACHERS||England
2015-01-22|ADVISER - LIFE (CH) MUMBAI|15|Offshore
2015-01-22|ANNUITIES SERVICING|216|Offshore
2015-01-22|AVC MUMBAI|2822|Offshore
2015-01-22|AVC_CLAIMS|18|England
2015-01-22|AVC_REVISIONS|23|England
2015-01-22|AVC_SERVICING|91|England
2015-01-22|BEREAVEMENTS|308|Offshore
2015-01-22|CDR DSS|43|Offshore
2015-01-22|CDT MUMBAI|621|Offshore
2015-01-22|CORPORATE PENSIONS|65|Offshore
2015-01-22|CORPORATE_PENSIONS|14|England
2015-01-22|DA ADMIN|39|Offshore
2015-01-22|EPP_MK1|23|England
2015-01-22|EPP_MK2-4|16|England
2015-01-22|IB PAY & SERVICING MUMBAI|495|Offshore
2015-01-22|IB_BEREAVEMENTS|124|England
2015-01-22|ILLUSTRATIONS MUMBAI|859|Offshore
2015-01-22|IPM FSAVC MUMBAI|67|Offshore
2015-01-22|MPP|12|England
2015-01-22|MPP_SCHEME_SERVICING|156|England
2015-01-22|NEW BUSINESS|89|Offshore
2015-01-22|NEW_WORLD_BEREAVEMENTS|18|England
2015-01-22|OB_LIFE_BEREAVEMENTS|53|England
2015-01-22|OPAL_BEREAVEMENTS||England
2015-01-22|PCPS_PCRS|10|England
2015-01-22|PG_SERV|65|England
2015-01-22|POLICY HOLDER - LIFE (NW) MUMBAI|190|Offshore
2015-01-22|POLICY HOLDER - LIFE (OB) MUMBAI|983|Offshore
2015-01-22|PRUBOND|4|England
2015-01-22|PRUBOND NBS (DGT)|142|Offshore
2015-01-22|PRUBOND SERVICING & CLAIMS MUMBAI|857|Offshore
2015-01-22|PRUBONDS NEW BUSINESS|297|Offshore
2015-01-22|PRUFUND_BEREAVEMENTS|46|England
2015-01-22|RIG & PH PP MUMBAI|1227|Offshore
2015-01-22|RP|30|England
2015-01-22|RP_BEREAVEMENTS||England
2015-01-22|RPPAP MUMBAI|35|Offshore
2015-01-22|RPTB|46|England
2015-01-22|SCHEME NORTH MUMBAI|114|Offshore
2015-01-22|SERVICING|236|Offshore
2015-01-22|SHP_CLAIMS|24|England
2015-01-22|SHP_GPP_SERVICING|155|England
2015-01-22|SHP_MPP_FC|145|England
2015-01-22|SHP_MPP_REVISIONS|41|England
2015-01-22|TEACHERS||England
2015-01-23|ADVISER - LIFE (CH) MUMBAI|14|Offshore
2015-01-23|ANNUITIES SERVICING|220|Offshore
2015-01-23|AVC MUMBAI|1186|Offshore
2015-01-23|AVC_CLAIMS|8|England
2015-01-23|AVC_REVISIONS|20|England
2015-01-23|AVC_SERVICING|84|England
2015-01-23|BEREAVEMENTS|398|Offshore
2015-01-23|CDR DSS|21|Offshore
2015-01-23|CDT MUMBAI|444|Offshore
2015-01-23|CORPORATE PENSIONS|53|Offshore
2015-01-23|CORPORATE_PENSIONS|18|England
2015-01-23|DA ADMIN|43|Offshore
2015-01-23|EPP_MK1|12|England
2015-01-23|EPP_MK2-4|11|England
2015-01-23|IB PAY & SERVICING MUMBAI|344|Offshore
2015-01-23|IB_BEREAVEMENTS|116|England
2015-01-23|ILLUSTRATIONS MUMBAI|713|Offshore
2015-01-23|IPM FSAVC MUMBAI|66|Offshore
2015-01-23|MPP|11|England
2015-01-23|MPP_SCHEME_SERVICING|125|England
2015-01-23|NEW BUSINESS|76|Offshore
2015-01-23|NEW_WORLD_BEREAVEMENTS|12|England
2015-01-23|OB_LIFE_BEREAVEMENTS|26|England
2015-01-23|OPAL_BEREAVEMENTS||England
2015-01-23|PCPS_PCRS|11|England
2015-01-23|PG_SERV|52|England
2015-01-23|POLICY HOLDER - LIFE (NW) MUMBAI|180|Offshore
2015-01-23|POLICY HOLDER - LIFE (OB) MUMBAI|303|Offshore
2015-01-23|PRUBOND|3|England
2015-01-23|PRUBOND NBS (DGT)|430|Offshore
2015-01-23|PRUBOND SERVICING & CLAIMS MUMBAI|835|Offshore
2015-01-23|PRUBONDS NEW BUSINESS|253|Offshore
2015-01-23|PRUFUND_BEREAVEMENTS|19|England
2015-01-23|RIG & PH PP MUMBAI|1015|Offshore
2015-01-23|RP|27|England
2015-01-23|RP_BEREAVEMENTS||England
2015-01-23|RPPAP MUMBAI|78|Offshore
2015-01-23|RPTB|70|England
2015-01-23|SCHEME NORTH MUMBAI|65|Offshore
2015-01-23|SERVICING|223|Offshore
2015-01-23|SHP_CLAIMS|20|England
2015-01-23|SHP_GPP_SERVICING|182|England
2015-01-23|SHP_MPP_FC|142|England
2015-01-23|SHP_MPP_REVISIONS|40|England
2015-01-23|TEACHERS||England
2015-01-24|ADVISER - LIFE (CH) MUMBAI|2|Offshore
2015-01-24|ANNUITIES SERVICING|9|Offshore
2015-01-24|AVC MUMBAI|56|Offshore
2015-01-24|AVC_CLAIMS||England
2015-01-24|AVC_REVISIONS||England
2015-01-24|AVC_SERVICING|5|England
2015-01-24|BEREAVEMENTS|45|Offshore
2015-01-24|CDR DSS|2|Offshore
2015-01-24|CDT MUMBAI|74|Offshore
2015-01-24|CORPORATE PENSIONS||Offshore
2015-01-24|CORPORATE_PENSIONS||England
2015-01-24|DA ADMIN||Offshore
2015-01-24|EPP_MK1||England
2015-01-24|EPP_MK2-4|1|England
2015-01-24|IB PAY & SERVICING MUMBAI|52|Offshore
2015-01-24|IB_BEREAVEMENTS||England
2015-01-24|ILLUSTRATIONS MUMBAI|8|Offshore
2015-01-24|IPM FSAVC MUMBAI|4|Offshore
2015-01-24|MPP||England
2015-01-24|MPP_SCHEME_SERVICING|3|England
2015-01-24|NEW BUSINESS|5|Offshore
2015-01-24|NEW_WORLD_BEREAVEMENTS|3|England
2015-01-24|OB_LIFE_BEREAVEMENTS|2|England
2015-01-24|OPAL_BEREAVEMENTS||England
2015-01-24|PCPS_PCRS|3|England
2015-01-24|PG_SERV|4|England
2015-01-24|POLICY HOLDER - LIFE (NW) MUMBAI|15|Offshore
2015-01-24|POLICY HOLDER - LIFE (OB) MUMBAI|9|Offshore
2015-01-24|PRUBOND||England
2015-01-24|PRUBOND NBS (DGT)|5|Offshore
2015-01-24|PRUBOND SERVICING & CLAIMS MUMBAI|122|Offshore
2015-01-24|PRUBONDS NEW BUSINESS|7|Offshore
2015-01-24|PRUFUND_BEREAVEMENTS|6|England
2015-01-24|RIG & PH PP MUMBAI|112|Offshore
2015-01-24|RP|1|England
2015-01-24|RP_BEREAVEMENTS||England
2015-01-24|RPPAP MUMBAI|1|Offshore
2015-01-24|RPTB|1|England
2015-01-24|SCHEME NORTH MUMBAI|14|Offshore
2015-01-24|SERVICING|14|Offshore
2015-01-24|SHP_CLAIMS|1|England
2015-01-24|SHP_GPP_SERVICING|10|England
2015-01-24|SHP_MPP_FC|3|England
2015-01-24|SHP_MPP_REVISIONS||England
2015-01-24|TEACHERS||England
2015-01-25|ADVISER - LIFE (CH) MUMBAI||Offshore
2015-01-25|ANNUITIES SERVICING|2|Offshore
2015-01-25|AVC MUMBAI|15|Offshore
2015-01-25|AVC_CLAIMS||England
2015-01-25|AVC_REVISIONS||England
2015-01-25|AVC_SERVICING||England
2015-01-25|BEREAVEMENTS|4|Offshore
2015-01-25|CDR DSS|1|Offshore
2015-01-25|CDT MUMBAI|272|Offshore
2015-01-25|CORPORATE PENSIONS|1|Offshore
2015-01-25|CORPORATE_PENSIONS|1|England
2015-01-25|DA ADMIN||Offshore
2015-01-25|EPP_MK1||England
2015-01-25|EPP_MK2-4|1|England
2015-01-25|IB PAY & SERVICING MUMBAI|1|Offshore
2015-01-25|IB_BEREAVEMENTS|1|England
2015-01-25|ILLUSTRATIONS MUMBAI|11|Offshore
2015-01-25|IPM FSAVC MUMBAI|1|Offshore
2015-01-25|MPP||England
2015-01-25|MPP_SCHEME_SERVICING|6|England
2015-01-25|NEW BUSINESS||Offshore
2015-01-25|NEW_WORLD_BEREAVEMENTS|2|England
2015-01-25|OB_LIFE_BEREAVEMENTS|1|England
2015-01-25|OPAL_BEREAVEMENTS||England
2015-01-25|PCPS_PCRS||England
2015-01-25|PG_SERV||England
2015-01-25|POLICY HOLDER - LIFE (NW) MUMBAI|1|Offshore
2015-01-25|POLICY HOLDER - LIFE (OB) MUMBAI|4|Offshore
2015-01-25|PRUBOND||England
